Unnamed: 0,product,price,quantity,date,region,sales
3895,pink morsel,5,449,01-03-2021,west,2245
3920,pink morsel,5,474,02-03-2021,north,2370
3921,pink morsel,5,460,02-03-2021,south,2300
3922,pink morsel,5,443,02-03-2021,east,2215
3923,pink morsel,5,445,02-03-2021,west,2225
3948,pink morsel,5,481,03-03-2021,north,2405
3949,pink morsel,5,400,03-03-2021,south,2000
3950,pink morsel,5,405,03-03-2021,east,2025
3951,pink morsel,5,476,03-03-2021,west,2380
3976,pink morsel,5,478,04-03-2021,north,2390
3977,pink morsel,5,467,04-03-2021,south,2335
3978,pink morsel,5,441,04-03-2021,east,2205
3979,pink morsel,5,407,04-03-2021,west,2035
4004,pink morsel,5,416,05-03-2021,north,2080
4005,pink morsel,5,468,05-03-2021,south,2340
4006,pink morsel,5,409,05-03-2021,east,2045
4007,pink morsel,5,401,05-03-2021,west,2005
4032,pink morsel,5,415,06-03-2021,north,2075
4033,pink morsel,5,438,06-03-2021,south,2190
4034,pink morsel,5,461,06-03-2021,east,2305
4035,pink morsel,5,438,06-03-2021,west,2190
4060,pink morsel,5,444,07-03-2021,north,2220
4061,pink morsel,5,405,07-03-2021,south,2025
4062,pink morsel,5,470,07-03-2021,east,2350
4063,pink morsel,5,485,07-03-2021,west,2425
4088,pink morsel,5,434,08-03-2021,north,2170
4089,pink morsel,5,419,08-03-2021,south,2095
4090,pink morsel,5,495,08-03-2021,east,2475
4091,pink morsel,5,479,08-03-2021,west,2395
4116,pink morsel,5,476,09-03-2021,north,2380
4117,pink morsel,5,400,09-03-2021,south,2000
4118,pink morsel,5,436,09-03-2021,east,2180
4119,pink morsel,5,473,09-03-2021,west,2365
4144,pink morsel,5,476,10-03-2021,north,2380
4145,pink morsel,5,464,10-03-2021,south,2320
4146,pink morsel,5,401,10-03-2021,east,2005
4147,pink morsel,5,454,10-03-2021,west,2270
4172,pink morsel,5,401,11-03-2021,north,2005
4173,pink morsel,5,482,11-03-2021,south,2410
4174,pink morsel,5,413,11-03-2021,east,2065
4175,pink morsel,5,434,11-03-2021,west,2170
4200,pink morsel,5,435,12-03-2021,north,2175
4201,pink morsel,5,462,12-03-2021,south,2310
4202,pink morsel,5,498,12-03-2021,east,2490
4203,pink morsel,5,480,12-03-2021,west,2400
4228,pink morsel,5,413,13-03-2021,north,2065
4229,pink morsel,5,433,13-03-2021,south,2165
4230,pink morsel,5,461,13-03-2021,east,2305
4231,pink morsel,5,420,13-03-2021,west,2100
4256,pink morsel,5,449,14-03-2021,north,2245
4257,pink morsel,5,473,14-03-2021,south,2365
4258,pink morsel,5,460,14-03-2021,east,2300
4259,pink morsel,5,468,14-03-2021,west,2340
4284,pink morsel,5,466,15-03-2021,north,2330
4285,pink morsel,5,489,15-03-2021,south,2445
4286,pink morsel,5,478,15-03-2021,east,2390
4287,pink morsel,5,442,15-03-2021,west,2210
4312,pink morsel,5,473,16-03-2021,north,2365
4313,pink morsel,5,500,16-03-2021,south,2500
4314,pink morsel,5,447,16-03-2021,east,2235
4315,pink morsel,5,496,16-03-2021,west,2480
4340,pink morsel,5,413,17-03-2021,north,2065
4341,pink morsel,5,465,17-03-2021,south,2325
4342,pink morsel,5,496,17-03-2021,east,2480
4343,pink morsel,5,453,17-03-2021,west,2265
4368,pink morsel,5,488,18-03-2021,north,2440
4369,pink morsel,5,404,18-03-2021,south,2020
4370,pink morsel,5,423,18-03-2021,east,2115
4371,pink morsel,5,415,18-03-2021,west,2075
4396,pink morsel,5,407,19-03-2021,north,2035
4397,pink morsel,5,499,19-03-2021,south,2495
4398,pink morsel,5,468,19-03-2021,east,2340
4399,pink morsel,5,444,19-03-2021,west,2220
4424,pink morsel,5,476,20-03-2021,north,2380
4425,pink morsel,5,472,20-03-2021,south,2360
4426,pink morsel,5,465,20-03-2021,east,2325
4427,pink morsel,5,468,20-03-2021,west,2340
4452,pink morsel,5,460,21-03-2021,north,2300
4453,pink morsel,5,406,21-03-2021,south,2030
4454,pink morsel,5,422,21-03-2021,east,2110
4455,pink morsel,5,498,21-03-2021,west,2490
4480,pink morsel,5,484,22-03-2021,north,2420
4481,pink morsel,5,406,22-03-2021,south,2030
4482,pink morsel,5,490,22-03-2021,east,2450
4483,pink morsel,5,463,22-03-2021,west,2315
4508,pink morsel,5,494,23-03-2021,north,2470
4509,pink morsel,5,448,23-03-2021,south,2240
4510,pink morsel,5,431,23-03-2021,east,2155
4511,pink morsel,5,401,23-03-2021,west,2005
4536,pink morsel,5,401,24-03-2021,north,2005
4537,pink morsel,5,415,24-03-2021,south,2075
4538,pink morsel,5,416,24-03-2021,east,2080
4539,pink morsel,5,479,24-03-2021,west,2395
4564,pink morsel,5,487,25-03-2021,north,2435
4565,pink morsel,5,411,25-03-2021,south,2055
4566,pink morsel,5,426,25-03-2021,east,2130
4567,pink morsel,5,473,25-03-2021,west,2365
4592,pink morsel,5,464,26-03-2021,north,2320
4593,pink morsel,5,465,26-03-2021,south,2325
4594,pink morsel,5,442,26-03-2021,east,2210
4595,pink morsel,5,445,26-03-2021,west,2225
4620,pink morsel,5,493,27-03-2021,north,2465
4621,pink morsel,5,435,27-03-2021,south,2175
4622,pink morsel,5,429,27-03-2021,east,2145
4623,pink morsel,5,417,27-03-2021,west,2085
4648,pink morsel,5,462,28-03-2021,north,2310
4649,pink morsel,5,414,28-03-2021,south,2070
4650,pink morsel,5,471,28-03-2021,east,2355
4651,pink morsel,5,482,28-03-2021,west,2410
4676,pink morsel,5,495,29-03-2021,north,2475
4677,pink morsel,5,401,29-03-2021,south,2005
4678,pink morsel,5,405,29-03-2021,east,2025
4679,pink morsel,5,453,29-03-2021,west,2265
4704,pink morsel,5,418,30-03-2021,north,2090
4705,pink morsel,5,478,30-03-2021,south,2390
4706,pink morsel,5,482,30-03-2021,east,2410
4707,pink morsel,5,407,30-03-2021,west,2035
4732,pink morsel,5,495,31-03-2021,north,2475
4733,pink morsel,5,427,31-03-2021,south,2135
4734,pink morsel,5,488,31-03-2021,east,2440
4735,pink morsel,5,421,31-03-2021,west,2105
4760,pink morsel,5,481,01-04-2021,north,2405
4761,pink morsel,5,400,01-04-2021,south,2000
4762,pink morsel,5,496,01-04-2021,east,2480
4763,pink morsel,5,499,01-04-2021,west,2495
4788,pink morsel,5,452,02-04-2021,north,2260
4789,pink morsel,5,420,02-04-2021,south,2100
4790,pink morsel,5,496,02-04-2021,east,2480
4791,pink morsel,5,465,02-04-2021,west,2325
4816,pink morsel,5,469,03-04-2021,north,2345
4817,pink morsel,5,401,03-04-2021,south,2005
4818,pink morsel,5,435,03-04-2021,east,2175
4819,pink morsel,5,466,03-04-2021,west,2330
4844,pink morsel,5,496,04-04-2021,north,2480
4845,pink morsel,5,491,04-04-2021,south,2455
4846,pink morsel,5,433,04-04-2021,east,2165
4847,pink morsel,5,471,04-04-2021,west,2355
4872,pink morsel,5,454,05-04-2021,north,2270
4873,pink morsel,5,483,05-04-2021,south,2415
4874,pink morsel,5,430,05-04-2021,east,2150
4875,pink morsel,5,443,05-04-2021,west,2215
4900,pink morsel,5,488,06-04-2021,north,2440
4901,pink morsel,5,487,06-04-2021,south,2435
4902,pink morsel,5,451,06-04-2021,east,2255
4903,pink morsel,5,452,06-04-2021,west,2260
4928,pink morsel,5,404,07-04-2021,north,2020
4929,pink morsel,5,425,07-04-2021,south,2125
4930,pink morsel,5,424,07-04-2021,east,2120
4931,pink morsel,5,414,07-04-2021,west,2070
4956,pink morsel,5,427,08-04-2021,north,2135
4957,pink morsel,5,410,08-04-2021,south,2050
4958,pink morsel,5,480,08-04-2021,east,2400
4959,pink morsel,5,408,08-04-2021,west,2040
4984,pink morsel,5,453,09-04-2021,north,2265
4985,pink morsel,5,468,09-04-2021,south,2340
4986,pink morsel,5,449,09-04-2021,east,2245
4987,pink morsel,5,490,09-04-2021,west,2450
5012,pink morsel,5,477,10-04-2021,north,2385
5013,pink morsel,5,451,10-04-2021,south,2255
5014,pink morsel,5,413,10-04-2021,east,2065
5015,pink morsel,5,459,10-04-2021,west,2295
5040,pink morsel,5,483,11-04-2021,north,2415
5041,pink morsel,5,471,11-04-2021,south,2355
5042,pink morsel,5,485,11-04-2021,east,2425
5043,pink morsel,5,430,11-04-2021,west,2150
5068,pink morsel,5,457,12-04-2021,north,2285
5069,pink morsel,5,463,12-04-2021,south,2315
5070,pink morsel,5,416,12-04-2021,east,2080
5071,pink morsel,5,461,12-04-2021,west,2305
5096,pink morsel,5,423,13-04-2021,north,2115
5097,pink morsel,5,476,13-04-2021,south,2380
5098,pink morsel,5,439,13-04-2021,east,2195
5099,pink morsel,5,465,13-04-2021,west,2325
5124,pink morsel,5,409,14-04-2021,north,2045
5125,pink morsel,5,474,14-04-2021,south,2370
5126,pink morsel,5,497,14-04-2021,east,2485
5127,pink morsel,5,417,14-04-2021,west,2085
5152,pink morsel,5,437,15-04-2021,north,2185
5153,pink morsel,5,455,15-04-2021,south,2275
5154,pink morsel,5,410,15-04-2021,east,2050
5155,pink morsel,5,464,15-04-2021,west,2320
5180,pink morsel,5,467,16-04-2021,north,2335
5181,pink morsel,5,483,16-04-2021,south,2415
5182,pink morsel,5,423,16-04-2021,east,2115
5183,pink morsel,5,476,16-04-2021,west,2380
5208,pink morsel,5,475,17-04-2021,north,2375
5209,pink morsel,5,450,17-04-2021,south,2250
5210,pink morsel,5,483,17-04-2021,east,2415
5211,pink morsel,5,479,17-04-2021,west,2395
5236,pink morsel,5,401,18-04-2021,north,2005
5237,pink morsel,5,443,18-04-2021,south,2215
5238,pink morsel,5,481,18-04-2021,east,2405
5239,pink morsel,5,453,18-04-2021,west,2265
5264,pink morsel,5,432,19-04-2021,north,2160
5265,pink morsel,5,423,19-04-2021,south,2115
5266,pink morsel,5,435,19-04-2021,east,2175
5267,pink morsel,5,484,19-04-2021,west,2420
5292,pink morsel,5,458,20-04-2021,north,2290
5293,pink morsel,5,423,20-04-2021,south,2115
5294,pink morsel,5,422,20-04-2021,east,2110
5295,pink morsel,5,479,20-04-2021,west,2395
5320,pink morsel,5,480,21-04-2021,north,2400
5321,pink morsel,5,439,21-04-2021,south,2195
5322,pink morsel,5,419,21-04-2021,east,2095
5323,pink morsel,5,466,21-04-2021,west,2330
5348,pink morsel,5,447,22-04-2021,north,2235
5349,pink morsel,5,439,22-04-2021,south,2195
5350,pink morsel,5,496,22-04-2021,east,2480
5351,pink morsel,5,454,22-04-2021,west,2270
5376,pink morsel,5,456,23-04-2021,north,2280
5377,pink morsel,5,413,23-04-2021,south,2065
5378,pink morsel,5,413,23-04-2021,east,2065
5379,pink morsel,5,452,23-04-2021,west,2260
5404,pink morsel,5,488,24-04-2021,north,2440
5405,pink morsel,5,426,24-04-2021,south,2130
5406,pink morsel,5,469,24-04-2021,east,2345
5407,pink morsel,5,404,24-04-2021,west,2020
5432,pink morsel,5,455,25-04-2021,north,2275
5433,pink morsel,5,475,25-04-2021,south,2375
5434,pink morsel,5,468,25-04-2021,east,2340
5435,pink morsel,5,460,25-04-2021,west,2300
5460,pink morsel,5,452,26-04-2021,north,2260
5461,pink morsel,5,459,26-04-2021,south,2295
5462,pink morsel,5,459,26-04-2021,east,2295
5463,pink morsel,5,423,26-04-2021,west,2115
5488,pink morsel,5,419,27-04-2021,north,2095
5489,pink morsel,5,402,27-04-2021,south,2010
5490,pink morsel,5,449,27-04-2021,east,2245
5491,pink morsel,5,449,27-04-2021,west,2245
5516,pink morsel,5,477,28-04-2021,north,2385
5517,pink morsel,5,446,28-04-2021,south,2230
5518,pink morsel,5,457,28-04-2021,east,2285
5519,pink morsel,5,423,28-04-2021,west,2115
5544,pink morsel,5,430,29-04-2021,north,2150
5545,pink morsel,5,413,29-04-2021,south,2065
5546,pink morsel,5,422,29-04-2021,east,2110
5547,pink morsel,5,435,29-04-2021,west,2175
5572,pink morsel,5,464,30-04-2021,north,2320
5573,pink morsel,5,487,30-04-2021,south,2435
5574,pink morsel,5,410,30-04-2021,east,2050
5575,pink morsel,5,433,30-04-2021,west,2165
5600,pink morsel,5,492,01-05-2021,north,2460
5601,pink morsel,5,433,01-05-2021,south,2165
5602,pink morsel,5,422,01-05-2021,east,2110
5603,pink morsel,5,464,01-05-2021,west,2320
5628,pink morsel,5,461,02-05-2021,north,2305
5629,pink morsel,5,429,02-05-2021,south,2145
5630,pink morsel,5,492,02-05-2021,east,2460
5631,pink morsel,5,452,02-05-2021,west,2260
5656,pink morsel,5,471,03-05-2021,north,2355
5657,pink morsel,5,414,03-05-2021,south,2070
5658,pink morsel,5,491,03-05-2021,east,2455
5659,pink morsel,5,418,03-05-2021,west,2090
5684,pink morsel,5,454,04-05-2021,north,2270
5685,pink morsel,5,485,04-05-2021,south,2425
5686,pink morsel,5,483,04-05-2021,east,2415
5687,pink morsel,5,413,04-05-2021,west,2065
5712,pink morsel,5,463,05-05-2021,north,2315
5713,pink morsel,5,424,05-05-2021,south,2120
5714,pink morsel,5,466,05-05-2021,east,2330
5715,pink morsel,5,459,05-05-2021,west,2295
5740,pink morsel,5,424,06-05-2021,north,2120
5741,pink morsel,5,410,06-05-2021,south,2050
5742,pink morsel,5,428,06-05-2021,east,2140
5743,pink morsel,5,446,06-05-2021,west,2230
5768,pink morsel,5,418,07-05-2021,north,2090
5769,pink morsel,5,467,07-05-2021,south,2335
5770,pink morsel,5,425,07-05-2021,east,2125
5771,pink morsel,5,476,07-05-2021,west,2380
5796,pink morsel,5,418,08-05-2021,north,2090
5797,pink morsel,5,498,08-05-2021,south,2490
5798,pink morsel,5,440,08-05-2021,east,2200
5799,pink morsel,5,409,08-05-2021,west,2045
5824,pink morsel,5,428,09-05-2021,north,2140
5825,pink morsel,5,423,09-05-2021,south,2115
5826,pink morsel,5,409,09-05-2021,east,2045
5827,pink morsel,5,477,09-05-2021,west,2385
5852,pink morsel,5,450,10-05-2021,north,2250
5853,pink morsel,5,465,10-05-2021,south,2325
5854,pink morsel,5,465,10-05-2021,east,2325
5855,pink morsel,5,480,10-05-2021,west,2400
5880,pink morsel,5,424,11-05-2021,north,2120
5881,pink morsel,5,433,11-05-2021,south,2165
5882,pink morsel,5,435,11-05-2021,east,2175
5883,pink morsel,5,438,11-05-2021,west,2190
5908,pink morsel,5,431,12-05-2021,north,2155
5909,pink morsel,5,465,12-05-2021,south,2325
5910,pink morsel,5,405,12-05-2021,east,2025
5911,pink morsel,5,491,12-05-2021,west,2455
5936,pink morsel,5,466,13-05-2021,north,2330
5937,pink morsel,5,442,13-05-2021,south,2210
5938,pink morsel,5,402,13-05-2021,east,2010
5939,pink morsel,5,464,13-05-2021,west,2320
5964,pink morsel,5,427,14-05-2021,north,2135
5965,pink morsel,5,500,14-05-2021,south,2500
5966,pink morsel,5,428,14-05-2021,east,2140
5967,pink morsel,5,438,14-05-2021,west,2190
5992,pink morsel,5,448,15-05-2021,north,2240
5993,pink morsel,5,436,15-05-2021,south,2180
5994,pink morsel,5,404,15-05-2021,east,2020
5995,pink morsel,5,478,15-05-2021,west,2390
6020,pink morsel,5,475,16-05-2021,north,2375
6021,pink morsel,5,410,16-05-2021,south,2050
6022,pink morsel,5,416,16-05-2021,east,2080
6023,pink morsel,5,411,16-05-2021,west,2055
6048,pink morsel,5,404,17-05-2021,north,2020
6049,pink morsel,5,494,17-05-2021,south,2470
6050,pink morsel,5,444,17-05-2021,east,2220
6051,pink morsel,5,451,17-05-2021,west,2255
6076,pink morsel,5,437,18-05-2021,north,2185
6077,pink morsel,5,491,18-05-2021,south,2455
6078,pink morsel,5,454,18-05-2021,east,2270
6079,pink morsel,5,483,18-05-2021,west,2415
6104,pink morsel,5,480,19-05-2021,north,2400
6105,pink morsel,5,460,19-05-2021,south,2300
6106,pink morsel,5,435,19-05-2021,east,2175
6107,pink morsel,5,404,19-05-2021,west,2020
6132,pink morsel,5,439,20-05-2021,north,2195
6133,pink morsel,5,410,20-05-2021,south,2050
6134,pink morsel,5,411,20-05-2021,east,2055
6135,pink morsel,5,460,20-05-2021,west,2300
6160,pink morsel,5,496,21-05-2021,north,2480
6161,pink morsel,5,448,21-05-2021,south,2240
6162,pink morsel,5,405,21-05-2021,east,2025
6163,pink morsel,5,496,21-05-2021,west,2480
6188,pink morsel,5,486,22-05-2021,north,2430
6189,pink morsel,5,420,22-05-2021,south,2100
6190,pink morsel,5,484,22-05-2021,east,2420
6191,pink morsel,5,482,22-05-2021,west,2410
6216,pink morsel,5,431,23-05-2021,north,2155
6217,pink morsel,5,469,23-05-2021,south,2345
6218,pink morsel,5,409,23-05-2021,east,2045
6219,pink morsel,5,448,23-05-2021,west,2240
6244,pink morsel,5,478,24-05-2021,north,2390
6245,pink morsel,5,442,24-05-2021,south,2210
6246,pink morsel,5,421,24-05-2021,east,2105
6247,pink morsel,5,415,24-05-2021,west,2075
6272,pink morsel,5,404,25-05-2021,north,2020
6273,pink morsel,5,421,25-05-2021,south,2105
6274,pink morsel,5,459,25-05-2021,east,2295
6275,pink morsel,5,401,25-05-2021,west,2005
6300,pink morsel,5,495,26-05-2021,north,2475
6301,pink morsel,5,442,26-05-2021,south,2210
6302,pink morsel,5,408,26-05-2021,east,2040
6303,pink morsel,5,417,26-05-2021,west,2085
6328,pink morsel,5,416,27-05-2021,north,2080
6329,pink morsel,5,452,27-05-2021,south,2260
6330,pink morsel,5,469,27-05-2021,east,2345
6331,pink morsel,5,432,27-05-2021,west,2160
6356,pink morsel,5,441,28-05-2021,north,2205
6357,pink morsel,5,411,28-05-2021,south,2055
6358,pink morsel,5,456,28-05-2021,east,2280
6359,pink morsel,5,441,28-05-2021,west,2205
6384,pink morsel,5,430,29-05-2021,north,2150
6385,pink morsel,5,490,29-05-2021,south,2450
6386,pink morsel,5,401,29-05-2021,east,2005
6387,pink morsel,5,423,29-05-2021,west,2115
6412,pink morsel,5,476,30-05-2021,north,2380
6413,pink morsel,5,445,30-05-2021,south,2225
6414,pink morsel,5,497,30-05-2021,east,2485
6415,pink morsel,5,462,30-05-2021,west,2310
6440,pink morsel,5,479,31-05-2021,north,2395
6441,pink morsel,5,419,31-05-2021,south,2095
6442,pink morsel,5,444,31-05-2021,east,2220
6443,pink morsel,5,426,31-05-2021,west,2130
6468,pink morsel,5,428,01-06-2021,north,2140
6469,pink morsel,5,490,01-06-2021,south,2450
6470,pink morsel,5,411,01-06-2021,east,2055
6471,pink morsel,5,443,01-06-2021,west,2215
6496,pink morsel,5,403,02-06-2021,north,2015
6497,pink morsel,5,470,02-06-2021,south,2350
6498,pink morsel,5,401,02-06-2021,east,2005
6499,pink morsel,5,403,02-06-2021,west,2015
6524,pink morsel,5,475,03-06-2021,north,2375
6525,pink morsel,5,405,03-06-2021,south,2025
6526,pink morsel,5,475,03-06-2021,east,2375
6527,pink morsel,5,460,03-06-2021,west,2300
6552,pink morsel,5,481,04-06-2021,north,2405
6553,pink morsel,5,427,04-06-2021,south,2135
6554,pink morsel,5,463,04-06-2021,east,2315
6555,pink morsel,5,460,04-06-2021,west,2300
6580,pink morsel,5,485,05-06-2021,north,2425
6581,pink morsel,5,480,05-06-2021,south,2400
6582,pink morsel,5,449,05-06-2021,east,2245
6583,pink morsel,5,417,05-06-2021,west,2085
6608,pink morsel,5,404,06-06-2021,north,2020
6609,pink morsel,5,438,06-06-2021,south,2190
6610,pink morsel,5,490,06-06-2021,east,2450
6611,pink morsel,5,449,06-06-2021,west,2245
6636,pink morsel,5,478,07-06-2021,north,2390
6637,pink morsel,5,404,07-06-2021,south,2020
6638,pink morsel,5,472,07-06-2021,east,2360
6639,pink morsel,5,414,07-06-2021,west,2070
6664,pink morsel,5,458,08-06-2021,north,2290
6665,pink morsel,5,407,08-06-2021,south,2035
6666,pink morsel,5,490,08-06-2021,east,2450
6667,pink morsel,5,424,08-06-2021,west,2120
6692,pink morsel,5,496,09-06-2021,north,2480
6693,pink morsel,5,500,09-06-2021,south,2500
6694,pink morsel,5,473,09-06-2021,east,2365
6695,pink morsel,5,466,09-06-2021,west,2330
6720,pink morsel,5,456,10-06-2021,north,2280
6721,pink morsel,5,403,10-06-2021,south,2015
6722,pink morsel,5,500,10-06-2021,east,2500
6723,pink morsel,5,481,10-06-2021,west,2405
6748,pink morsel,5,477,11-06-2021,north,2385
6749,pink morsel,5,418,11-06-2021,south,2090
6750,pink morsel,5,460,11-06-2021,east,2300
6751,pink morsel,5,470,11-06-2021,west,2350
6776,pink morsel,5,419,12-06-2021,north,2095
6777,pink morsel,5,475,12-06-2021,south,2375
6778,pink morsel,5,454,12-06-2021,east,2270
6779,pink morsel,5,473,12-06-2021,west,2365
6804,pink morsel,5,441,13-06-2021,north,2205
6805,pink morsel,5,452,13-06-2021,south,2260
6806,pink morsel,5,427,13-06-2021,east,2135
6807,pink morsel,5,456,13-06-2021,west,2280
6832,pink morsel,5,497,14-06-2021,north,2485
6833,pink morsel,5,405,14-06-2021,south,2025
6834,pink morsel,5,492,14-06-2021,east,2460
6835,pink morsel,5,457,14-06-2021,west,2285
6860,pink morsel,5,418,15-06-2021,north,2090
6861,pink morsel,5,415,15-06-2021,south,2075
6862,pink morsel,5,425,15-06-2021,east,2125
6863,pink morsel,5,417,15-06-2021,west,2085
6888,pink morsel,5,482,16-06-2021,north,2410
6889,pink morsel,5,453,16-06-2021,south,2265
6890,pink morsel,5,429,16-06-2021,east,2145
6891,pink morsel,5,464,16-06-2021,west,2320
6916,pink morsel,5,452,17-06-2021,north,2260
6917,pink morsel,5,492,17-06-2021,south,2460
6918,pink morsel,5,412,17-06-2021,east,2060
6919,pink morsel,5,424,17-06-2021,west,2120
6944,pink morsel,5,465,18-06-2021,north,2325
6945,pink morsel,5,455,18-06-2021,south,2275
6946,pink morsel,5,457,18-06-2021,east,2285
6947,pink morsel,5,430,18-06-2021,west,2150
6972,pink morsel,5,432,19-06-2021,north,2160
6973,pink morsel,5,404,19-06-2021,south,2020
6974,pink morsel,5,486,19-06-2021,east,2430
6975,pink morsel,5,405,19-06-2021,west,2025
7000,pink morsel,5,456,20-06-2021,north,2280
7001,pink morsel,5,485,20-06-2021,south,2425
7002,pink morsel,5,446,20-06-2021,east,2230
7003,pink morsel,5,432,20-06-2021,west,2160
7028,pink morsel,5,472,21-06-2021,north,2360
7029,pink morsel,5,461,21-06-2021,south,2305
7030,pink morsel,5,421,21-06-2021,east,2105
7031,pink morsel,5,458,21-06-2021,west,2290
7056,pink morsel,5,456,22-06-2021,north,2280
7057,pink morsel,5,402,22-06-2021,south,2010
7058,pink morsel,5,419,22-06-2021,east,2095
7059,pink morsel,5,454,22-06-2021,west,2270
7084,pink morsel,5,416,23-06-2021,north,2080
7085,pink morsel,5,469,23-06-2021,south,2345
7086,pink morsel,5,448,23-06-2021,east,2240
7087,pink morsel,5,485,23-06-2021,west,2425
7112,pink morsel,5,478,24-06-2021,north,2390
7113,pink morsel,5,431,24-06-2021,south,2155
7114,pink morsel,5,412,24-06-2021,east,2060
7115,pink morsel,5,411,24-06-2021,west,2055
7140,pink morsel,5,428,25-06-2021,north,2140
7141,pink morsel,5,468,25-06-2021,south,2340
7142,pink morsel,5,406,25-06-2021,east,2030
7143,pink morsel,5,462,25-06-2021,west,2310
7168,pink morsel,5,413,26-06-2021,north,2065
7169,pink morsel,5,466,26-06-2021,south,2330
7170,pink morsel,5,429,26-06-2021,east,2145
7171,pink morsel,5,410,26-06-2021,west,2050
7196,pink morsel,5,419,27-06-2021,north,2095
7197,pink morsel,5,492,27-06-2021,south,2460
7198,pink morsel,5,439,27-06-2021,east,2195
7199,pink morsel,5,404,27-06-2021,west,2020
7224,pink morsel,5,437,28-06-2021,north,2185
7225,pink morsel,5,438,28-06-2021,south,2190
7226,pink morsel,5,410,28-06-2021,east,2050
7227,pink morsel,5,409,28-06-2021,west,2045
7252,pink morsel,5,431,29-06-2021,north,2155
7253,pink morsel,5,427,29-06-2021,south,2135
7254,pink morsel,5,456,29-06-2021,east,2280
7255,pink morsel,5,497,29-06-2021,west,2485
7280,pink morsel,5,408,30-06-2021,north,2040
7281,pink morsel,5,426,30-06-2021,south,2130
7282,pink morsel,5,498,30-06-2021,east,2490
7283,pink morsel,5,432,30-06-2021,west,2160
7308,pink morsel,5,413,01-07-2021,north,2065
7309,pink morsel,5,471,01-07-2021,south,2355
7310,pink morsel,5,441,01-07-2021,east,2205
7311,pink morsel,5,453,01-07-2021,west,2265
7336,pink morsel,5,401,02-07-2021,north,2005
7337,pink morsel,5,490,02-07-2021,south,2450
7338,pink morsel,5,500,02-07-2021,east,2500
7339,pink morsel,5,489,02-07-2021,west,2445
7364,pink morsel,5,492,03-07-2021,north,2460
7365,pink morsel,5,412,03-07-2021,south,2060
7366,pink morsel,5,418,03-07-2021,east,2090
7367,pink morsel,5,483,03-07-2021,west,2415
7392,pink morsel,5,479,04-07-2021,north,2395
7393,pink morsel,5,474,04-07-2021,south,2370
7394,pink morsel,5,422,04-07-2021,east,2110
7395,pink morsel,5,479,04-07-2021,west,2395
7420,pink morsel,5,441,05-07-2021,north,2205
7421,pink morsel,5,449,05-07-2021,south,2245
7422,pink morsel,5,466,05-07-2021,east,2330
7423,pink morsel,5,402,05-07-2021,west,2010
7448,pink morsel,5,486,06-07-2021,north,2430
7449,pink morsel,5,425,06-07-2021,south,2125
7450,pink morsel,5,447,06-07-2021,east,2235
7451,pink morsel,5,435,06-07-2021,west,2175
7476,pink morsel,5,492,07-07-2021,north,2460
7477,pink morsel,5,500,07-07-2021,south,2500
7478,pink morsel,5,463,07-07-2021,east,2315
7479,pink morsel,5,424,07-07-2021,west,2120
7504,pink morsel,5,408,08-07-2021,north,2040
7505,pink morsel,5,485,08-07-2021,south,2425
7506,pink morsel,5,475,08-07-2021,east,2375
7507,pink morsel,5,416,08-07-2021,west,2080
7532,pink morsel,5,421,09-07-2021,north,2105
7533,pink morsel,5,448,09-07-2021,south,2240
7534,pink morsel,5,403,09-07-2021,east,2015
7535,pink morsel,5,434,09-07-2021,west,2170
7560,pink morsel,5,439,10-07-2021,north,2195
7561,pink morsel,5,488,10-07-2021,south,2440
7562,pink morsel,5,408,10-07-2021,east,2040
7563,pink morsel,5,452,10-07-2021,west,2260
7588,pink morsel,5,434,11-07-2021,north,2170
7589,pink morsel,5,440,11-07-2021,south,2200
7590,pink morsel,5,452,11-07-2021,east,2260
7591,pink morsel,5,479,11-07-2021,west,2395
7616,pink morsel,5,402,12-07-2021,north,2010
7617,pink morsel,5,401,12-07-2021,south,2005
7618,pink morsel,5,450,12-07-2021,east,2250
7619,pink morsel,5,402,12-07-2021,west,2010
7644,pink morsel,5,429,13-07-2021,north,2145
7645,pink morsel,5,421,13-07-2021,south,2105
7646,pink morsel,5,453,13-07-2021,east,2265
7647,pink morsel,5,404,13-07-2021,west,2020
7672,pink morsel,5,459,14-07-2021,north,2295
7673,pink morsel,5,466,14-07-2021,south,2330
7674,pink morsel,5,456,14-07-2021,east,2280
7675,pink morsel,5,409,14-07-2021,west,2045
7700,pink morsel,5,475,15-07-2021,north,2375
7701,pink morsel,5,474,15-07-2021,south,2370
7702,pink morsel,5,451,15-07-2021,east,2255
7703,pink morsel,5,461,15-07-2021,west,2305
7728,pink morsel,5,488,16-07-2021,north,2440
7729,pink morsel,5,404,16-07-2021,south,2020
7730,pink morsel,5,407,16-07-2021,east,2035
7731,pink morsel,5,431,16-07-2021,west,2155
7756,pink morsel,5,429,17-07-2021,north,2145
7757,pink morsel,5,416,17-07-2021,south,2080
7758,pink morsel,5,469,17-07-2021,east,2345
7759,pink morsel,5,446,17-07-2021,west,2230
7784,pink morsel,5,475,18-07-2021,north,2375
7785,pink morsel,5,433,18-07-2021,south,2165
7786,pink morsel,5,435,18-07-2021,east,2175
7787,pink morsel,5,477,18-07-2021,west,2385
7812,pink morsel,5,459,19-07-2021,north,2295
7813,pink morsel,5,434,19-07-2021,south,2170
